p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
4.386791187433538e+16,3729861713207302.0,127564155.2982825,88310156.0565066,695544013.8383223,2347157.6190297916,2154888.306724727,9187284863801430.0,9323225266327106.0,602444298.6494945,126918.1315829975
4.291506950860196e+16,3625404900043225.5,123068661.16834432,85021685.79996201,675607723.8978515,2191030.696255839,2003778.2576456869,8966387624099017.0,9136814106089786.0,583780998.166105,117857.59466375082
4.198029765356345e+16,3523398622646425.5,118722071.74314758,81847573.05495913,656230568.8068658,2044404.482124811,1862419.0212387843,8750127949898487.0,8953588200340124.0,565673058.755635,109397.31330780574
4.106328065513363e+16,3423796862290080.5,114519729.69182007,78784094.30837679,637397119.715725,1906758.2893122768,1730239.3999996583,8538424576384912.0,8773500826316141.0,548104492.0500851,101500.74902763865
4.016370900601767e+16,3326554257813823.0,110457116.37011604,75827640.3263387,619092368.6603707,1777596.5709202671,1606698.0145706953,8331197298744752.0,8596505883139735.0,531059758.5681126,94133.38139703084
3.928127919425803e+16,3231626098149284.0,106529847.84410536,72974712.8108636,601301717.1701896,1656447.8857639425,1491281.9530973576,8128366966836645.0,8422557883439763.0,514523755.33229065,87262.60853469091
3.841569355475249e+16,3138968314953084.5,102733671.02495301,70221921.15107702,584010965.1826316,1542863.8980620792,1383505.4715411032,7929855479632486.0,8251611945091533.0,498481803.8239719,80857.65188045062
3.756666012381216e+16,3048537475345222.5,99064459.91173494,67565979.26636371,567206300.2563424,1436418.410693072,1282908.7434523162,7735585779439362.0,8083623783071274.0,482919638.26661885,74889.46510599453
3.673389249682318e+16,2960290774750833.5,95518211.93931946,65003702.53891401,550874287.0748062,1336706.431190612,1189056.6577371855,7545481845912911.0,7918549701424027.0,467823394.2287112,69330.64700695427
3.5917109689051584e+16,2874186029843304.0,92091044.42842506,62532004.833186366,535001857.23269594,1243343.269665434,1101537.6629825784,7359468689872167.0,7756346585343523.0,453179597.53758574,64155.35822793566
3.5116035999630404e+16,2790181671586766.5,88779191.13504405,60147895.59987652,519576299.2973543,1155963.6678516376,1019962.6569326567,7177472346925513.0,7596971893362670.0,438975153.4957925,59339.24167666024
3.433040087875009e+16,2708236738375942.5,85578998.89649616,57848477.06204816,504585249.1380051,1074220.9584880387,943963.9197402139,6999419870917436.0,7440383649653117.0,425197336.3917722,54859.34648789154
3.3559938798069492e+16,2628310869271412.0,82486924.37145376,55630941.48114628,490016680.5155259,997786.254257009,873194.0896447577,6825239327205027.0,7286540436432591.0,411833779.2968953,50694.055402192855
3.2804389124351656e+16,2550364297328322.0,79499530.87134987,53492568.50067554,475858895.9257742,926347.6655149318,807325.1797578076,6654859785773241.0,7135401386478570.0,398872464.14110214,46823.015428817904
3.2063495996323096e+16,2474357843016597.0,76613485.28065225,51430722.56538636,462100517.68966687,859609.546060182,746047.6346641628,6488211314197471.0,6986926175746944.0,386301712.0596004,43227.07166618024
3.1337008204747336e+16,2400252907730719.5,73825555.06355503,49442850.4138718,448730479.2833857,797291.7661961354,689069.4255757303,6325224970461729.0,6841075016094283.0,374110174.0032793,39888.20415738479
3.0624679075697204e+16,2328011467387180.0,71132605.35470589,47526478.64253458,435738016.9022645,739129.0123582914,636115.182802068,6165832795640570.0,6697808648102465.0,362286821.6056949,36789.46766223189
2.992626635700234e+16,2257596066107670.5,68531596.13165212,45679211.33894025,423112661.2520797,684870.1125860295,586925.3643289696,6009967806452476.0,6557088334004243.0,350820938.29967594,33914.93423092964
2.9241532107846324e+16,2188969809986160.2,66019579.46675096,43898727.78262638,410844229.56163985,634277.3871310026,541255.4593233451,5857563987692310.0,6418875850708516.0,339702110.676783,31249.638468473826
2.8570242591479588e+16,2122096360937977.5,63593696.85635348,42182780.2114914,398922817.810733,587126.0235055302,498875.22540923924,5708556284550153.0,6283133482924056.0,328920220.08304477,28779.525382280386
2.791216817101156e+16,2056939930629008.5,61251176.62512711,40529191.65193645,387338793.1676425,543203.4752856515,459567.9585860708,5562880594823521.0,6149824016380305.0,318465434.44455826,26491.400709182304
2.7267083208240772e+16,1993465274483243.0,58989331.40344462,38935853.8109864,376082786.6306087,502308.88399486797,423129.7946862196,5420473761029954.0,6018910731144162.0,308328200.3167279,24372.883621340494
2.663476596547876e+16,1931637685766762.2,56805555.67582073,37400725.02866226,365145685.8677555,464252.5234057844,389369.04129473935,5281273562426428.0,5890357395031378.0,298499235.15107757,22412.361713959224
2.6014998510318936e+16,1871422989746421.0,54697323.39843322,35921828.28892602,354518628.2501498,428855.265608121,358105.53907937737,5145218706942116.0,5764128257111425.0,288969519.77373165,20598.948180951684
2.540756662330127e+16,1812787537921405.5,52662185.68382042,34497249.287565164,344192994.07280785,395948.0682027719,329170.05150422896,5012248823030718.0,5640188041304644.0,279730291.069828,18922.441087868996
2.4812259708417276e+16,1755698202325881.2,50697768.55089684,33125134.555427745,334160399.9585948,365371.4819927299,302403.681925144,4882304451448168.0,5518501940070409.0,270773034.86827177,17373.28465448615
2.422887070640317e+16,1700122369901000.0,48801770.738481626,31803689.635464534,324412692.4401095,336975.17855288443,277657.31708960474,4755327036961770.0,5399035608185225.0,262089479.0213986,15942.532462439907
2.365719601076078e+16,1646027936934508.8,46971961.5805825,30531177.312075064,314941941.7147669,310617.4970718015,254791.09608801946,4631258919996179.0,5281755156609578.0,253671586.67425358,14621.812506228767
2.309703538644954e+16,1593383303566223.0,45206178.94172551,29305915.891297072,305740435.56842494,286165.009869714,233673.90382739776,4510043328221688.0,5166627146442330.0,245511549.71834108,13403.294008725554
2.254819189118905e+16,1542157368357692.8,43502327.21066935,28126277.530418817,296800673.46302783,263492.1060080674,214182.8881220838,4391624368090105.5,5053618582961636.0,237601782.42483672,12279.655925114183
2.201047179931076e+16,1492319522924337.5,41858375.35088692,26990686.615632426,288115360.7838571,242480.59241701232,196202.99951965513,4275947016323255.5,4942696909751196.0,229934915.25239024,11244.057061847236
2.148368452809719e+16,1443839646628407.0,40272355.00624082,25897618.1863845,279677403.2420973,223019.31197832173,179626.55300324614,4162957111358915.5,4833830002910737.0,222503788.82477412,10290.107739833173
2.0967642566546e+16,1396688101331109.5,38742358.66032461,24845596.405118007,271479901.4285476,205003.77801225465,164352.8107344521,4052601344759038.0,4726986165349718.0,215301448.07376963,9411.842933601962
2.046216140649615e+16,1350835726202271.0,37266537.847980335,23833193.071133975,263516145.51440805,188335.82462789802,150287.58502353192,3944827252584745.0,4622134121163064.0,208321136.54279584,8603.69682066561
1.9967059476052504e+16,1306253832585932.2,35843101.41754651,22859026.177338094,255779610.09519392,172923.27240755525,137342.86073596808,3839583206742481.5,4519243010087961.0,201556290.8469187,7860.478677691264
1.9482158075245548e+16,1262914198920273.8,34470313.84242834,21921758.50867015,248263949.1739241,158679.60890671605,125436.43636644488,3736818406305631.5,4418282382040630.0,195000535.28498608,7177.350062435909
1.9007281313864016e+16,1220789065710329.0,33146493.580621574,21020096.281048156,240962991.27984202,145523.68346212138,114491.58303304977,3636482868815653.5,4319222191732028.0,188647676.59975746,6549.803222658267
1.854225605139548e+16,1179851130551910.8,31870011.48085821,20152787.819690634,233870734.71902266,133379.415811373,104436.72066594244,3538527421566742.5,4222032793361485.0,182491698.88200122,5973.640675424737
1.8086911839013812e+16,1140073543205243.2,30639289.234079253,19318622.275712322,226981342.95331845,122175.51803845237,95205.11068588537,3442903692877799.0,4126684935387215.0,176526758.61464694,5444.955902364806
1.7641080863550366e+16,1101429900716798.5,29452797.868975,18516428.379918896,220289140.10419443,111845.22937039938,86734.56448887977,3349564103355404.0,4033149755372765.0,170747179.85318348,4960.115108507394
1.720459789338738e+16,1063894242587849.8,28309056.290367495,17745073.232755672,213788606.57808942,102326.06336124019,78967.16707369614,3258461857151358.5,3941398774908334.0,165147449.53859404,4515.7399943452565
1.6777300226212116e+16,1027441045988305.2,27206629.85924435,17003461.129394807,207474374.81003863,93559.56701007899,71849.01516933896,3169550933218214.5,3851403894606058.5,159722212.93922684,4108.691492731386
1.6359027638571988e+16,992045221014363.6,26144129.013284344,16290532.418972524,201341225.12237164,85491.09137101643,65329.96923940929,3082786076566131.0,3763137389168229.0,154466269.21808705,3736.0544241089947
1.59496223371704e+16,957682105988618.4,25120207.926748607,15605262.397016387,195384081.69539326,78069.57322329952,59363.41875996176,2998122789524148.0,3676571902527539.0,149374567.1221412,3395.1230254188376
1.5548928911844756e+16,924327462801206.1,24133563.208640747,14946660.230128149,189598008.64703125,71247.32738076008,53906.06018674974,2915517323009071.5,3591680443058372.5,144442200.79030868,3083.3873098129134
1.5156794290168978e+16,891957472290655.0,23182932.638070095,14313767.912014032,183978206.21851984,64979.84923022432,48917.687046740844,2834926667804810.5,3508436378858209.5,139664405.67691034,2798.5202160352046
1.4773067693623672e+16,860548729663109.5,22267093.935781565,13705659.249979613,178520007.06326568,59225.62709912717,44360.991607449134,2756308545855125.0,3426813433098239.0,135036554.5874297,2538.365508008144
1.4397600595277656e+16,830078239948612.9,21384863.570843402,13121438.881030172,173218872.63611743,53945.964063048006,40201.377595956925,2679621401572390.5,3346785679442238.0,130554153.82352613,2300.9263867891077
1.4030246678927166e+16,800523413493200.6,20535095.60151278,12560241.316742066,168070389.68033835,49104.80881430874,36406.78345750915,2604824393165144.5,3268327537532819.0,126212839.43432482,2084.3547786361873
1.3670861799637778e+16,771862061485533.4,19716680.549325127,12021230.016092952,163070266.80964974,44668.59522310862,32947.515661224716,2531877383986875.0,3191413768544145.5,122008373.57108568,1886.941264446957
1.3319303945637702e+16,744072391516868.6,18928544.30548013,11503596.485461786,158214331.18278712,40606.09023293299,29796.091577801344,2460740933908507.0,3116019470800237.0,117936640.94243445,1707.105617309828
1.2975433201510582e+16,717133003173176.9,18169647.068622254,11006559.405031005,153498525.2680771,36888.24974214102,26927.09147107708,2391376290716939.0,3042120075457965.5,113993645.36741383,1543.3879163353022
1.263911171263774e+16,691022883658246.2,17438982.313138675,10529363.780844748,148918903.6956116,33488.082133718926,24317.019161953885,2323745381541881.5,2969691342253880.5,110175506.4236867,1394.4402063153875
1.2310203650841042e+16,665721403446647.2,16735575.787121937,10071280.121797707,144471630.19466034,30380.51912516244,21944.170939486758,2257810804313169.5,2898709355314020.5,106478456.18829758,1259.0186740945608
1.1988575181178712e+16,641208311965456.9,16058484.53916722,9631603.640849017,140152974.61402464,27542.29362032743,19788.512309883314,2193535819250587.5,2829150519025810.5,102898836.0684647,1135.976313825689
1.1674094429847658e+16,617463733303685.2,15406795.973198194,9209653.479775628,135959310.02310094,24951.824254858555,17831.56218975756,2130884340388286.5,2760991553971252.5,99433093.71994893,1024.2560545308627
1.1366631453146642e+16,594468161948358.6,14779626.930536365,8804771.956798123,131887109.89147632,22589.106336450845,16056.284165214616,2069820927135606.2,2694209492920531.5,96077780.05060646,922.8843245902913
1.1066058207457012e+16,572202458546264.5,14176122.798451487,8416323.836430933,127932945.3449437,20435.608890736043,14446.984453232111,2010310775876217.8,2628781676885228.0,92829546.30680168,830.9650289440519
1.0772248520197934e+16,550647845690387.4,13595456.644450972,8043695.620926549,124093482.49587534,18474.177532987647,12989.216216324641,1952319711607310.8,2564685751230309.5,89685141.24041675,747.6739159118632
1.0485078061714246e+16,529785903730100.44,13036828.375586908,7686294.86270101,120365479.84595214,16688.94289511598,11669.689895647725,1895814179620519.0,2501899661844092.0,86641408.35425699,672.2533116165491
1.0204424318057294e+16,509598566604205.2,12499463.922079146,7343549.497144928,116745785.75929773,15065.234346561681,10476.189241503258,1840761237226192.5,2440401651365342.0,83695283.22370964,604.0072010381841
9930166564619254.0,490068117695959.6,11982614.444572393,7014907.195240951,113231336.0041213,13589.498756698003,9397.49273365742,1787128545522573.0,2380170255466767.5,80843790.89257365,542.2966357290572
9662185840583160.0,471177185709250.94,11485555.56436373,6699834.735424457,109819151.36102037,12249.224055202101,8423.30009696848,1734884361211351.0,2321184299194041.0,78084043.3410317,486.5354491854751
9400364924152248.0,452908740565121.8,11007586.615955748,6397817.394140268,106506335.29614888,11032.867355563845,7544.163630551075,1683997528460995.8,2263422893359633.5,75413237.02379371,436.18626180194497
9144588308522884.0,435246089317881.5,10548029.921307867,6108358.354563057,103290071.69749948,9929.787415446655,6751.424081071632,1634437470819234.0,2206865430990624.0,72828650.47649175,390.75675822729454
8894742178566854.0,418172872090076.0,10106230.08517599,5830978.13296422,100167622.6726001,8930.18121601003,6037.150802781299,1586174183175952.8,2151491583829763.8,70327641.98846047,349.7962208018164
8650714388190186.0,401673058025623.8,9681553.310947385,5565214.022222223,97136326.4059671,8025.02445053221,5394.085958546709,1539178223777744.2,2097281298888978.8,67907647.3400862,312.89230358024787
8412394438336162.0,385730941260461.3,9273386.736394169,5310619.551987498,94193595.07470477,7206.015720736373,4815.592527438823,1493420706295283.2,2044214795054599.2,65566177.60295835,279.6680322383846
8179673455601935.0,370331136910080.1,8881137.788784508,5066763.965026619,91336912.82068141,6465.5242471209485,4295.605895386686,1448873291944641.8,1992272559743521.2,63300817.00110335,249.77901592215014
7952444171438979.0,355458577073370.9,8504233.558806423,4833231.709283679,88563833.77775723,5796.54090731825,3828.5888159997457,1405508181663584.5,1941435345609590.5,61109220.8316297,222.91085782782912
7730600901908819.0,341098506852229.8,8142120.192773946,4609621.945209725,85871980.1525772,5192.6324240563745,3409.489538911622,1363298108343889.0,1891684167299429.5,58989113.44315609,198.77675200188636
7514039527966295.0,327236480386421.0,7794262.302600226,4395548.067923652,83259040.3574855,4647.898531672894,3033.7029129033967,1322216329120604.8,1843000298257009.0,56938286.27044066,177.1152545190614
7302657476244022.0,313858356903219.06,7460142.393036214,4190637.243780028,80722767.19415289,4156.931957322379,2697.0342806289723,1282236617719189.5,1795365267576204.5,54954595.923670515,157.68821783915524
7096353700312477.0,300950296781403.4,7139260.305687734,3994529.960931361,78260976.0865504,3714.7810600341436,2395.6659909932437,1243333256861348.8,1748760856900630.5,53035962.33091432,140.27887775693483
6895028662391440.0,288498757629205.44,6831132.679337003,3806879.593483673,75871543.36193584,3316.9149776070926,2126.1263641290234,1205481030730438.0,1703169097370032.8,51180366.932279915,124.69008294665207
6698584315488818.0,276490490375851.7,6535292.42610787,3627351.978855533,73552404.57855785,2959.191137975838,1885.2609524866207,1168655217497133.8,1658572266612513.8,49385850.92435909,110.74265766367155
6506924085945009.0,264912535376379.78,6251288.223026895,3455625.007961585,71301552.89881605,2637.8249981451886,1670.2059497943935,1132831581906134.8,1614952885781886.8,47650513.5535805,98.27388870138653
6319952856360539.0,253752218529452.47,5978684.018544725,3291388.2278522253,69117037.50665005,2349.3618800672793,1478.3636075756813,1097986367924580.2,1572293716639483.0,45972510.457128875,87.13612821279436
6137576948886815.0,242997147407909.6,5717058.553594199,3134342.4564512814,66996962.067962125,2090.6507789271523,1307.379526521601,1064096291452764.4,1530577758679653.0,44350052.05012404,77.19550449356086
5959704108859814.0,232635207401868.22,5466004.896773709,2984199.4090437545,64939483.232912935,1858.820025209149,1155.1216973273247,1031138533097836.4,1489788246298338.8,42781401.95779153,68.33073328794595
5786243488758191.0,222654557874184.66,5225129.993255322,2840681.336175192,62942809.178957336,1651.2546876364822,1019.6611726059884,999090731010946.5,1449908646003971.5,41264875.49138769,60.432022621286286
5617105632467305.0,213043628328156.44,4994054.227028669,2703520.672633953,61005198.19352115,1465.5756096125588,899.2542582070624,967930973788439.1,1410922653670048.2,39798838.166678384,53.40006458366543
5452202459832223.0,203791114587362.94,4772410.996102194,2572459.69719668,59124957.29524746,1299.6199771441143,792.3261186899481,937637793437534.1,1372814191828693.8,38381704.263801955,47.145107889631795
5291447251483111.0,194885974987583.6,4559846.300293886,2447250.2028262895,57300440.89276959,1151.4233213949192,697.4556978461378,908190158406950.0,1335567407004524.2,37011935.427378446,41.58610541910764
5134754633917440.0,186317426580776.38,4356018.341254002,2327653.1770205568,55530049.479997605,1019.2028640062807,613.3618610309384,879567466682892.2,1299166667088165.8,35688039.30575957,36.64993130569593
4982040564823914.0,178074941351124.0,4160597.1343719997,2213438.4920177413,53812228.36693076,901.3421181276327,538.8906716653332,851749538950797.2,1263596558748738.5,34408568.22834226,32.270662481119686
4833222318634100.0,170148242443201.0,3973264.1322297924,2104384.6045740186,52145466.44503591,796.3766627298972,473.0037196073207,824716611823143.6,1228841884884668.0,33172117.919899296,28.38891990924357
4688218472288128.0,162527300402340.1,3793711.859272639,2000278.2650353853,50528294.986256935,702.9810122277379,414.76742417699893,798449331133692.1,1194887662112142.8,31977326.250907853,24.951265050693287
4546948891201780.0,155202329427322.53,3621643.5573783284,1900914.2354346039,48959286.47474634,619.9565077167083,363.34323945816465,772928745298412.0,1161719118290588.5,30822872.022885744,21.909647390193225
